event_date, interface_type, app_version, num_visit, num_search, num_product_viewed, num_add_to_cart, num_checkout, num_payment_selected, num_booking_created, num_session_visit, num_session_search, num_session_product_viewed, num_session_add_to_cart, num_session_checkout, num_session_payment_selected, num_session_booking_created
2019-03-08,IOS,2.3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.4.0,14,8,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.5.1,10,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.5.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.6.0,33,12,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.7.0,0,0,0,0,0,0,0,26,14,3,3,1,1,1
2019-03-08,IOS,2.7.1,0,0,0,0,0,0,0,13,5,0,0,0,0,0
2019-03-08,IOS,2.7.2,0,0,0,0,0,0,0,71,24,7,20,8,5,3
2019-03-08,IOS,2.8.0,0,0,0,0,0,0,0,677,371,108,112,20,17,9
2019-03-08,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,1.10.0,38,26,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,1.9.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.0.1,6,4,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.0.2,31,27,11,4,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.1.0,10,26,16,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.2.0,22,20,5,3,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.3.1,9,7,4,6,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.5.0,14,8,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.5.2,30,28,13,4,1,1,1,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.5.3,66,62,12,5,2,1,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.6.1,86,75,29,9,4,2,1,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.7.0,0,0,0,0,0,0,0,29,23,3,1,0,0,0
2019-03-09,ANDROID,2.7.1,0,0,0,0,0,0,0,449,402,73,47,5,7,4
2019-03-09,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.8.0,0,0,0,0,0,0,0,2046,2292,642,363,36,34,19
2019-03-09,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,1.10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.3.1,15,5,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.4.0,13,4,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.5.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.5.1,8,13,4,18,4,3,1,0,0,0,0,0,0,0
2019-03-09,IOS,2.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.6.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.7.0,0,0,0,0,0,0,0,20,6,0,0,0,0,0
2019-03-09,IOS,2.7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.7.2,0,0,0,0,0,0,0,51,33,19,18,5,4,3
2019-03-09,IOS,2.8.0,0,0,0,0,0,0,0,626,342,98,94,11,9,4
2019-03-09,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,1.10.0,73,74,25,3,1,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.0.0,9,5,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.0.1,13,7,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.0.2,21,17,4,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.1.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.1.1,21,14,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.2.0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.3.1,14,11,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.4.0,36,24,7,1,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.5.0,17,13,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.5.2,12,17,7,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.5.3,58,48,13,5,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.6.1,66,66,20,10,1,1,1,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.7.0,0,0,0,0,0,0,0,37,45,14,2,1,1,1
2019-03-10,ANDROID,2.7.1,0,0,0,0,0,0,0,367,354,57,14,3,1,0
2019-03-10,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.8.0,0,0,0,0,0,0,0,2181,2481,666,290,52,44,27
2019-03-10,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,1.10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.2.0,11,6,2,8,2,2,2,0,0,0,0,0,0,0
2019-03-10,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.3.1,3,2,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.4.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.5.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.5.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.5.2,6,14,7,1,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.6.0,16,11,4,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.7.0,0,0,0,0,0,0,0,6,4,3,4,1,1,1
2019-03-10,IOS,2.7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.7.2,0,0,0,0,0,0,0,27,16,1,0,0,0,0
2019-03-10,IOS,2.8.0,0,0,0,0,0,0,0,673,328,92,73,12,10,3
2019-03-10,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,IOS,2.9.0.Debug,0,0,0,0,0,0,0,6,13,6,1,0,0,0
